AnimalID,Aggressive,At Vet,Barn,Behavior,Court/Investigation,Enroute,Foster,In Foster,In Kennel,In Surgery,Medical,Offsite,Partner,Rabies Risk,SCRP,Suffering,Target,Main Breed,BreedName,sex,fertility,MixColor,color,colorC,agenumber,ageperiod,age,ageC,MainBreedMix,MixBreed,animal,HaveName,outcome
A698188,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,170,RAT TERRIER,0.0,0.0,0.0,White,1.0,6.0,days,6.0,0.0,298.0,1.0,1.0,0.0,1.0
A717947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,52,CAIRN TERRIER,0.0,1.0,1.0,White,1.0,4.0,months,120.0,0.0,93.0,1.0,1.0,0.0,0.0
A670320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,80,DOMESTIC SHORTHAIR,0.0,1.0,0.0,Orange Tabby,5.0,1.0,year,365.0,1.0,147.0,1.0,2.0,0.0,0.0
A707364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,80,DOMESTIC SHORTHAIR,0.0,0.0,1.0,Brown Tabby,2.0,1.0,month,30.0,0.0,147.0,1.0,2.0,1.0,0.0
A716250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,196,STAFFORDSHIRE,1.0,1.0,1.0,Black,0.0,1.0,year,365.0,1.0,343.0,1.0,1.0,1.0,0.0
A709846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,17,AUSTRALIAN SHEPHERD,0.0,1.0,1.0,Black,0.0,2.0,years,730.0,2.0,30.0,1.0,1.0,1.0,0.0
A701186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,80,DOMESTIC SHORTHAIR,0.0,1.0,0.0,Brown Tabby,2.0,2.0,years,730.0,2.0,147.0,1.0,2.0,0.0,3.0
A703273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,80,DOMESTIC SHORTHAIR,0.0,1.0,1.0,Orange Tabby,5.0,3.0,months,90.0,0.0,147.0,1.0,2.0,1.0,0.0
A664489,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,124,LABRADOR RETRIEVER,1.0,1.0,1.0,Black,0.0,2.0,months,60.0,0.0,221.0,1.0,1.0,1.0,0.0
A683809,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,132,MANX,0.0,0.0,0.0,Black,0.0,2.0,years,730.0,2.0,235.0,1.0,2.0,1.0,1.0
A696632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,82,ENGLISH BULLDOG,0.0,0.0,1.0,Sable,15.0,1.0,year,365.0,1.0,150.0,0.0,1.0,1.0,2.0
A712512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,184,SIAMESE,1.0,0.0,1.0,Seal Point,24.0,10.0,years,3650.0,10.0,323.0,1.0,2.0,1.0,2.0
A698827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,70,DACHSHUND,0.0,1.0,0.0,Red,8.0,5.0,months,150.0,0.0,126.0,1.0,1.0,1.0,0.0
A718550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,170,RAT TERRIER,1.0,1.0,1.0,White,1.0,11.0,years,4015.0,11.0,298.0,1.0,1.0,1.0,2.0
A703478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,98,GERMAN SHEPHERD,0.0,1.0,1.0,Brown,3.0,2.0,years,730.0,2.0,177.0,1.0,1.0,1.0,2.0
A710317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,98,GERMAN SHEPHERD,1.0,1.0,0.0,Black,0.0,6.0,years,2190.0,6.0,177.0,1.0,1.0,0.0,2.0
A672214,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,124,LABRADOR RETRIEVER,1.0,1.0,1.0,White,1.0,1.0,year,365.0,1.0,220.0,1.0,1.0,0.0,1.0
A691544,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,80,DOMESTIC SHORTHAIR,0.0,0.0,0.0,Blue Tabby,10.0,4.0,weeks,28.0,0.0,147.0,1.0,2.0,1.0,1.0
A715732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,79,DOMESTIC MEDIUM HAIR,0.0,1.0,1.0,Orange,35.0,3.0,months,90.0,0.0,145.0,1.0,2.0,1.0,0.0
A701606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,185,SIBERIAN HUSKY,0.0,1.0,1.0,Black,0.0,1.0,year,365.0,1.0,324.0,0.0,1.0,1.0,0.0
A634845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,159,PIT BULL,0.0,1.0,1.0,Brown Brindle,9.0,3.0,years,1095.0,3.0,279.0,1.0,1.0,1.0,0.0
A705361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,80,DOMESTIC SHORTHAIR,0.0,0.0,0.0,Brown Tabby,2.0,1.0,year,365.0,1.0,147.0,1.0,2.0,0.0,1.0
A716381,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,104,GREAT PYRENEES,1.0,0.0,0.0,White,1.0,2.0,years,730.0,2.0,189.0,1.0,1.0,1.0,1.0
A665938,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,80,DOMESTIC SHORTHAIR,1.0,1.0,1.0,Black,0.0,1.0,year,365.0,1.0,147.0,1.0,2.0,1.0,1.0
A679478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,80,DOMESTIC SHORTHAIR,1.0,1.0,0.0,Tortie,11.0,2.0,months,60.0,0.0,147.0,1.0,2.0,1.0,0.0
A671917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,80,DOMESTIC SHORTHAIR,0.0,1.0,1.0,Orange Tabby,5.0,2.0,months,60.0,0.0,147.0,1.0,2.0,1.0,0.0
A712991,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,94,FINNISH SPITZ,1.0,1.0,0.0,Black,0.0,1.0,year,365.0,1.0,169.0,1.0,1.0,1.0,0.0
A665909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,135,MINIATURE PINSCHER,0.0,1.0,1.0,Black,0.0,1.0,year,365.0,1.0,240.0,1.0,1.0,1.0,0.0
A688863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,159,PIT BULL,0.0,1.0,1.0,Black,0.0,1.0,year,365.0,1.0,279.0,1.0,1.0,1.0,0.0
A701504,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,79,DOMESTIC MEDIUM HAIR,1.0,1.0,1.0,Brown Tabby,2.0,2.0,months,60.0,0.0,145.0,1.0,2.0,0.0,0.0
A664629,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,79,DOMESTIC MEDIUM HAIR,0.0,0.0,0.0,Orange Tabby,5.0,1.0,weeks,7.0,0.0,145.0,1.0,2.0,0.0,1.0
A704670,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,72,DACHSHUND WIREHAIR,1.0,1.0,1.0,Black,0.0,3.0,years,1095.0,3.0,131.0,1.0,1.0,1.0,0.0
A691357,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,80,DOMESTIC SHORTHAIR,0.0,1.0,1.0,Orange Tabby,5.0,1.0,year,365.0,1.0,147.0,1.0,2.0,1.0,1.0
A664181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,80,DOMESTIC SHORTHAIR,1.0,1.0,0.0,Orange Tabby,5.0,3.0,months,90.0,0.0,147.0,1.0,2.0,0.0,0.0
A669709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,15,AUSTRALIAN CATTLE DOG,1.0,0.0,1.0,Blue Merle,23.0,2.0,years,730.0,2.0,26.0,1.0,1.0,1.0,2.0
A689294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,71,DACHSHUND LONGHAIR,0.0,1.0,1.0,Black,0.0,1.0,year,365.0,1.0,127.0,1.0,1.0,1.0,0.0
A659967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,80,DOMESTIC SHORTHAIR,1.0,1.0,0.0,Tortie,11.0,3.0,years,1095.0,3.0,147.0,1.0,2.0,1.0,0.0
A691382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,124,LABRADOR RETRIEVER,0.0,1.0,0.0,Black,0.0,10.0,years,3650.0,10.0,220.0,0.0,1.0,1.0,0.0
A718151,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,42,BOXER,1.0,1.0,0.0,Tricolor,7.0,1.0,month,30.0,0.0,73.0,1.0,1.0,0.0,1.0
A690419,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,117,JACK RUSSELL TERRIER,0.0,1.0,1.0,White,1.0,4.0,years,1460.0,4.0,210.0,0.0,1.0,0.0,1.0
A710158,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,124,LABRADOR RETRIEVER,0.0,1.0,1.0,Brown,3.0,3.0,months,90.0,0.0,221.0,1.0,1.0,1.0,1.0
A712651,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,70,DACHSHUND,1.0,1.0,1.0,Blue Merle,23.0,4.0,years,1460.0,4.0,129.0,1.0,1.0,0.0,1.0
A694309,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,159,PIT BULL,1.0,0.0,1.0,Chocolate,13.0,2.0,days,2.0,0.0,279.0,1.0,1.0,0.0,1.0
A678569,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,80,DOMESTIC SHORTHAIR,1.0,0.0,1.0,Brown Tabby,2.0,1.0,month,30.0,0.0,147.0,1.0,2.0,1.0,1.0
A689398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,7,AMERICAN BULLDOG,0.0,1.0,1.0,Black,0.0,2.0,years,730.0,2.0,12.0,1.0,1.0,1.0,0.0
A672472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,80,DOMESTIC SHORTHAIR,0.0,1.0,0.0,Brown Tabby,2.0,5.0,months,150.0,0.0,147.0,1.0,2.0,1.0,0.0
A718986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,124,LABRADOR RETRIEVER,1.0,1.0,0.0,Red,8.0,4.0,years,1460.0,4.0,221.0,1.0,1.0,1.0,2.0
A703506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,159,PIT BULL,1.0,1.0,0.0,Brown Brindle,9.0,1.0,year,365.0,1.0,279.0,1.0,1.0,1.0,0.0
A688543,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,80,DOMESTIC SHORTHAIR,0.0,0.0,0.0,Black,0.0,1.0,month,30.0,0.0,147.0,1.0,2.0,1.0,1.0
A719507,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,80,DOMESTIC SHORTHAIR,1.0,1.0,0.0,Black,0.0,10.0,months,300.0,0.0,147.0,1.0,2.0,1.0,1.0
A706221,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,78,DOMESTIC LONGHAIR,0.0,0.0,0.0,Black,0.0,1.0,month,30.0,0.0,143.0,1.0,2.0,0.0,1.0
A662378,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,80,DOMESTIC SHORTHAIR,1.0,1.0,0.0,Blue Tabby,10.0,4.0,months,120.0,0.0,147.0,1.0,2.0,1.0,0.0
A673314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,124,LABRADOR RETRIEVER,1.0,1.0,0.0,Brown,3.0,7.0,years,2555.0,7.0,220.0,1.0,1.0,1.0,2.0
A663954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,159,PIT BULL,0.0,1.0,1.0,White,1.0,1.0,year,365.0,1.0,279.0,1.0,1.0,1.0,2.0
A713338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,80,DOMESTIC SHORTHAIR,0.0,0.0,0.0,Brown Tabby,2.0,1.0,year,365.0,1.0,147.0,1.0,2.0,0.0,1.0
A698943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,70,DACHSHUND,0.0,1.0,0.0,Red,8.0,1.0,year,365.0,1.0,126.0,1.0,1.0,1.0,0.0
A697744,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,80,DOMESTIC SHORTHAIR,0.0,1.0,0.0,Orange Tabby,5.0,1.0,year,365.0,1.0,147.0,1.0,2.0,0.0,1.0
A659891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,61,CHIHUAHUA SHORTHAIR,0.0,1.0,1.0,Black,0.0,2.0,years,730.0,2.0,111.0,1.0,1.0,1.0,0.0
A676781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,61,CHIHUAHUA SHORTHAIR,1.0,1.0,1.0,Tan,4.0,1.0,year,365.0,1.0,110.0,1.0,1.0,1.0,0.0
A710435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,80,DOMESTIC SHORTHAIR,0.0,1.0,0.0,Brown Tabby,2.0,12.0,years,4380.0,12.0,147.0,1.0,2.0,0.0,3.0
A680348,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,79,DOMESTIC MEDIUM HAIR,1.0,0.0,0.0,Orange Tabby,5.0,1.0,month,30.0,0.0,145.0,1.0,2.0,1.0,1.0
A684035,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,80,DOMESTIC SHORTHAIR,0.0,0.0,0.0,Brown Tabby,2.0,3.0,weeks,21.0,0.0,147.0,1.0,2.0,0.0,1.0
A666712,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,80,DOMESTIC SHORTHAIR,0.0,0.0,1.0,Brown Tabby,2.0,1.0,month,30.0,0.0,147.0,1.0,2.0,1.0,1.0
A699598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,80,DOMESTIC SHORTHAIR,2.0,2.0,1.0,Brown Tabby,2.0,5.0,months,150.0,0.0,147.0,1.0,2.0,0.0,1.0
A666931,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,159,PIT BULL,0.0,1.0,1.0,Black,0.0,2.0,years,730.0,2.0,279.0,1.0,1.0,1.0,1.0
A690676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,12,AMERICAN STAFFORDSHIRE TERRIER,1.0,1.0,1.0,Black,0.0,2.0,years,730.0,2.0,21.0,1.0,1.0,1.0,0.0
A666058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,80,DOMESTIC SHORTHAIR,0.0,1.0,0.0,Orange Tabby,5.0,2.0,months,60.0,0.0,147.0,1.0,2.0,1.0,0.0
A702079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,56,CAROLINA DOG,0.0,0.0,0.0,Red,8.0,7.0,years,2555.0,7.0,101.0,1.0,1.0,0.0,3.0
A670784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,185,SIBERIAN HUSKY,0.0,1.0,1.0,Black,0.0,1.0,year,365.0,1.0,325.0,1.0,1.0,1.0,0.0
A672019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,12,AMERICAN STAFFORDSHIRE TERRIER,1.0,1.0,1.0,Black,0.0,1.0,year,365.0,1.0,21.0,1.0,1.0,1.0,0.0
A675695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,185,SIBERIAN HUSKY,0.0,1.0,1.0,White,1.0,2.0,years,730.0,2.0,325.0,1.0,1.0,1.0,2.0
A632870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,130,MALTESE,0.0,1.0,0.0,Cream,20.0,6.0,years,2190.0,6.0,230.0,1.0,1.0,1.0,2.0
A702622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,98,GERMAN SHEPHERD,0.0,1.0,1.0,Red,8.0,3.0,years,1095.0,3.0,177.0,1.0,1.0,1.0,0.0
A676757,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,80,DOMESTIC SHORTHAIR,0.0,0.0,0.0,Black,0.0,3.0,weeks,21.0,0.0,147.0,1.0,2.0,0.0,1.0
A676539,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,57,CATAHOULA,0.0,0.0,1.0,Brown Brindle,9.0,4.0,months,120.0,0.0,102.0,1.0,1.0,0.0,1.0
A689529,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,42,BOXER,0.0,0.0,1.0,Tan,4.0,3.0,months,90.0,0.0,74.0,1.0,1.0,0.0,1.0
A692687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,116,ITALIAN GREYHOUND,1.0,1.0,0.0,Buff,17.0,11.0,months,330.0,0.0,209.0,1.0,1.0,0.0,0.0
A683662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,80,DOMESTIC SHORTHAIR,1.0,0.0,1.0,Torbie,14.0,4.0,months,120.0,0.0,147.0,1.0,2.0,0.0,1.0
A710942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,80,DOMESTIC SHORTHAIR,0.0,0.0,1.0,Brown Tabby,2.0,10.0,months,300.0,0.0,147.0,1.0,2.0,0.0,1.0
A715770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,61,CHIHUAHUA SHORTHAIR,1.0,1.0,1.0,Black,0.0,9.0,years,3285.0,9.0,111.0,1.0,1.0,1.0,2.0
A698119,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,124,LABRADOR RETRIEVER,2.0,2.0,0.0,Brown,3.0,6.0,days,6.0,0.0,221.0,1.0,1.0,0.0,1.0
A697579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,124,LABRADOR RETRIEVER,0.0,1.0,1.0,Black,0.0,1.0,year,365.0,1.0,220.0,1.0,1.0,1.0,0.0
A705939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,80,DOMESTIC SHORTHAIR,1.0,1.0,1.0,Black,0.0,3.0,months,90.0,0.0,147.0,1.0,2.0,1.0,0.0
A605170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,80,DOMESTIC SHORTHAIR,0.0,1.0,0.0,White,1.0,3.0,years,1095.0,3.0,147.0,1.0,2.0,1.0,2.0
A717777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,126,LEONBERGER,0.0,0.0,1.0,Brown,3.0,6.0,months,180.0,0.0,223.0,0.0,1.0,1.0,2.0
A717127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,42,BOXER,0.0,1.0,1.0,Brown,3.0,9.0,months,270.0,0.0,74.0,1.0,1.0,1.0,0.0
A707175,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,15,AUSTRALIAN CATTLE DOG,0.0,1.0,1.0,White,1.0,1.0,year,365.0,1.0,26.0,1.0,1.0,1.0,1.0
A706134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,184,SIAMESE,1.0,0.0,0.0,Blue Point,41.0,1.0,month,30.0,0.0,323.0,1.0,2.0,0.0,3.0
A696993,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,136,MINIATURE POODLE,1.0,1.0,0.0,White,1.0,6.0,years,2190.0,6.0,242.0,1.0,1.0,1.0,0.0
A563492,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,61,CHIHUAHUA SHORTHAIR,0.0,1.0,0.0,Tan,4.0,5.0,years,1825.0,5.0,111.0,1.0,1.0,1.0,0.0
A717069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,42,BOXER,0.0,1.0,1.0,Tan,4.0,2.0,years,730.0,2.0,73.0,1.0,1.0,1.0,0.0
A705353,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,80,DOMESTIC SHORTHAIR,2.0,2.0,0.0,Black,0.0,3.0,days,3.0,0.0,147.0,1.0,2.0,0.0,1.0
A713988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,72,DACHSHUND WIREHAIR,1.0,1.0,1.0,Tan,4.0,7.0,years,2555.0,7.0,130.0,1.0,1.0,1.0,2.0
A703925,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,80,DOMESTIC SHORTHAIR,2.0,2.0,1.0,White,1.0,2.0,days,2.0,0.0,147.0,1.0,2.0,0.0,1.0
A686785,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,168,QUEENSLAND HEELER,0.0,0.0,1.0,Black,0.0,2.0,years,730.0,2.0,294.0,1.0,1.0,1.0,1.0
A688196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,117,JACK RUSSELL TERRIER,0.0,1.0,1.0,Chocolate,13.0,9.0,years,3285.0,9.0,211.0,1.0,1.0,1.0,3.0
A673903,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,65,COCKER SPANIEL,0.0,0.0,1.0,White,1.0,1.0,month,30.0,0.0,119.0,1.0,1.0,0.0,1.0
A691191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,61,CHIHUAHUA SHORTHAIR,0.0,1.0,0.0,Brown,3.0,2.0,years,730.0,2.0,111.0,1.0,1.0,1.0,2.0
A707324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,80,DOMESTIC SHORTHAIR,1.0,1.0,1.0,Blue Tabby,10.0,2.0,months,60.0,0.0,147.0,1.0,2.0,1.0,0.0
A670895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,187,SKYE TERRIER,0.0,1.0,0.0,White,1.0,1.0,year,365.0,1.0,328.0,1.0,1.0,1.0,0.0
A666479,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,80,DOMESTIC SHORTHAIR,1.0,1.0,1.0,White,1.0,2.0,months,60.0,0.0,147.0,1.0,2.0,1.0,0.0
A689792,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,33,BLACK MOUTH CUR,1.0,1.0,0.0,Tan,4.0,1.0,year,365.0,1.0,57.0,1.0,1.0,1.0,1.0
A595363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,70,DACHSHUND,1.0,1.0,0.0,Brown,3.0,5.0,years,1825.0,5.0,126.0,1.0,1.0,1.0,0.0
A680111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,159,PIT BULL,0.0,1.0,0.0,Tan,4.0,4.0,years,1460.0,4.0,279.0,1.0,1.0,1.0,2.0
A671399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,159,PIT BULL,0.0,1.0,1.0,White,1.0,3.0,years,1095.0,3.0,279.0,1.0,1.0,1.0,2.0
A719550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,98,GERMAN SHEPHERD,1.0,1.0,1.0,Brown,3.0,9.0,months,270.0,0.0,177.0,1.0,1.0,1.0,0.0
A577832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,80,DOMESTIC SHORTHAIR,0.0,1.0,1.0,Orange Tabby,5.0,4.0,years,1460.0,4.0,147.0,1.0,2.0,1.0,2.0
A657415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,47,BULL TERRIER,1.0,1.0,0.0,White,1.0,2.0,years,730.0,2.0,86.0,1.0,1.0,1.0,2.0
A690961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,98,GERMAN SHEPHERD,1.0,1.0,1.0,Tan,4.0,2.0,months,60.0,0.0,176.0,1.0,1.0,0.0,0.0
A668772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,98,GERMAN SHEPHERD,0.0,1.0,1.0,Black,0.0,6.0,months,180.0,0.0,177.0,1.0,1.0,1.0,0.0
A693099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,79,DOMESTIC MEDIUM HAIR,0.0,1.0,0.0,Brown Tabby,2.0,5.0,months,150.0,0.0,145.0,1.0,2.0,1.0,0.0
A707744,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,104,GREAT PYRENEES,1.0,0.0,0.0,White,1.0,2.0,months,60.0,0.0,188.0,1.0,1.0,1.0,1.0
A704075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,124,LABRADOR RETRIEVER,1.0,1.0,0.0,White,1.0,1.0,year,365.0,1.0,220.0,1.0,1.0,1.0,2.0
A701605,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,80,DOMESTIC SHORTHAIR,1.0,1.0,0.0,Black,0.0,5.0,months,150.0,0.0,147.0,1.0,2.0,1.0,0.0
A705383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,65,COCKER SPANIEL,1.0,1.0,0.0,Buff,17.0,5.0,months,150.0,0.0,118.0,1.0,1.0,1.0,0.0
A700383,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,70,DACHSHUND,0.0,1.0,0.0,Red,8.0,2.0,years,730.0,2.0,129.0,1.0,1.0,1.0,1.0
A582082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,70,DACHSHUND,0.0,1.0,1.0,Black,0.0,5.0,years,1825.0,5.0,126.0,1.0,1.0,1.0,2.0
A683892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,168,QUEENSLAND HEELER,1.0,1.0,1.0,Black,0.0,7.0,months,210.0,0.0,293.0,1.0,1.0,1.0,0.0
A642922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,35,BLUE LACY,0.0,1.0,1.0,Tan,4.0,3.0,years,1095.0,3.0,60.0,1.0,1.0,1.0,2.0
A720680,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,80,DOMESTIC SHORTHAIR,1.0,1.0,0.0,Tortie,11.0,10.0,years,3650.0,10.0,147.0,1.0,2.0,1.0,4.0
A686565,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,80,DOMESTIC SHORTHAIR,1.0,0.0,1.0,Black,0.0,3.0,weeks,21.0,0.0,147.0,1.0,2.0,0.0,1.0
A694639,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,159,PIT BULL,0.0,0.0,1.0,Brown,3.0,1.0,year,365.0,1.0,279.0,1.0,1.0,1.0,1.0
A661878,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,61,CHIHUAHUA SHORTHAIR,0.0,1.0,0.0,Tricolor,7.0,6.0,years,2190.0,6.0,111.0,1.0,1.0,1.0,0.0
A713050,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,80,DOMESTIC SHORTHAIR,2.0,2.0,0.0,Brown Tabby,2.0,1.0,weeks,7.0,0.0,147.0,1.0,2.0,0.0,1.0
A678092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,80,DOMESTIC SHORTHAIR,1.0,1.0,1.0,White,1.0,1.0,month,30.0,0.0,147.0,1.0,2.0,0.0,0.0
